title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Worst flight ever,travellingall,Colombo - Sydney,"Aside from the fact that the entertainment system broke down 4 hours into the 12 hour flight with no updates from the flight attendants - the seat comfort was one of the worst I've experienced. I literally got a hemmaroid from this flight because the seat was like sitting on a plastic chair. The food was fine from Colombo to New Dehli, however it was terrible from Dehli to Sydney. I was starving by the time I arrived in Sydney. Would never fly this airline again EVER.",International,1.0,January 2020,16 February 2020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Disgusting service!,Ubhay P,Singapore - New Delhi,"I’ve never been treated as poorly by any other airline as I was by the crew. Unattentive, abrupt, RUDE and honestly, they don’t care about their customers unless business class.",Asia,2.0,January 2020,15 February 2020,5.0,2.0,1.0,1.0,2.0,N/A,N/A,N/A
Walk or find an alternate way,Shil m,London - Ahmedabad,"OK where do I begin. Lets start with departure... I got on the plane which looked a little under maintained to put it mildly. The seats looked like they had cushion covers that hadn't been cleaned since the 90's? The head rests didn't have any covers and they looked dirty. I immediately became worried, we took a closer look and found wrappers in the seat back pockets, crumbs on the floor from the previous flight(s) and debris all around looking like there has been no attempt to clean the seating areas in a while. The table looked so dirty that we took the decision that it would be unsanitary to eat in the plane, therefore consumed nothing for 9 hours, as if the customer facing area is this bad, I couldn't begin to imagine the state of the non customer facing areas (kitchen).
We took our seats and as the doors closed the pilot announced that we were now delayed for departure by 90 minutes (all because they were tardy getting people onto the plane). During the delay there was no attempt to make us comfortable - no offer of water or any checks by the crew for that matter.
Time to take off (thank you Heathrow for finding us an earlier slot - hence the delay was only 50 minutes) as the plane left the tarmac, my wife who was sat in the window seat was soaked as water started dripping from the vents. I tried shielding her but I got the same (I sent this feedback to Air India and haven't had any response in 5 working days). The host told us there's nothing he could do about the water and that it was condensation as the heating was on in the plane and we should regard it as ""Holy Water"" - how ridiculous! 2 hours into the flight I got up to use the restroom, there was a wet floor to greet me and a wet seat (with a yellow liquid -  you do the math) had I wanted to sit down. I asked the host if they had cleaned or checked the toilets and they advised it's not their job.
Luckily my tiredness had taken a hold and I slept a considerable amount of the journey. The second serving of food however woke me as the smell overpowered the cabin... FISH! On a plane in a confined space. I was left baffled. The positive I have to share is that I got to my destination! 
For my return journey I was lucky (or not) to be sat on the exit aisle seat. Check In was another experience as the guys at the counter wanted me to pay them in cash only to let my bag through as it breached their 23kg per bag policy (total allowance of 46 kg is only allowed if split between 2, my total was 30kg so I was in breach - again ridiculous!). Departure was delayed by 105 minutes.
The seats were the same condition as the previous flight, the headrests did have covers however these were stained (filthy unwashed or unchanged!) The side pocket had a few wrappers. We were sat in eye shot of the lavatories and again these were not cleaned by the airline during the journey. The joke is that the hosts actually used the bins in the lavatories to dispose of drink cartons and glasses. There was water on the floor outside the lavatory - a trip hazard and smell, and someone thought it would be best to just put some hand towels down on it, which were kicked off into the lavatory later. I refused to eat or drink as I knew the table wasn't sanitised and I would have hated to have to visited the lavatory.
So even if it is a longer journey to change somewhere else, take that option! Saving time was my priority however flying with Air India is not ever going to be an option again.",International,1.0,February 2020,15 February 2020,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Worst experience,Fiona M,Dubai - Goa,Recently flew with Air India from Dubai to goa. It was horrendous from start to finish. Staff were rude and very unhelpful throughout all flights. Entertainment system did not work. Plane very dated and toilets were disgusting like they haven't been cleaned in a very long time. They also do not cater for people with allergies. My friend has a severe nut allergy which she informed the airline prior to travel adn also when we boarded... There response 'you and your friends need to get off you cannot travel'. She eventually had to play down her allergy In order to stay on the plane and spent the flight in the toilet wearing a mask so as not to inhale the copious amounts of peanuts that were given out to other passengers. There  were also Other passengers with the same allergy but the staff did not seem to understand or care about the severity of this. Allergies are very common these days and other airlines I've traveled with make adjustments to ensure the safety of their passengers but this was not the case with Air India. I would definitely not recommend them... Worst airline I've ever experienced.,International,1.0,N/A,15 February 2020,3.0,3.0,1.0,1.0,1.0,N/A,N/A,N/A
great flight,AVN,London - New Delhi,"vegetarian food was fantastic
lots of leg room in comparison to other economy flights
very clean and modern cabin
we watched English movies and had a great selection to choose from
cabin crew were friendly and polite",International,4.0,February 2020,13 February 2020,5.0,4.0,5.0,4.0,4.0,N/A,N/A,N/A
Terrible four and half hours delay,cp_0010,New Delhi - Kolkata (Calcutta),"We had travelled by AI22 on the 9th February 2020. The flight was supposed to leave at 8.15 pm but left around 1.00 am. The worst part was that the airline staff didn't provide proper information to the passengers and it created lot of anxiety to the passengers. 
However the airline arranged dinner for the passengers at a restaurant and also served meal in flight. As usual leg space was good and flight was comfortable.",Domestic,3.0,N/A,13 February 2020,4.0,3.0,1.0,1.0,3.0,N/A,N/A,N/A
Comfortable,cp_0010,Kolkata (Calcutta) - Varanasi,We had travelled early this month on Air India flight from Kolkata to Varanasi. The flight was comfortable as leg space was good and they provided snacks which could have been better considering that the flight was for almost 1 1/2 hours. We had planned evening Ganga aarti but couldn't make it since flight was delayed by one hour and reached Varanasi at 6.30pm and by this time aarti was about to finish.,Domestic,4.0,N/A,13 February 2020,4.0,4.0,1.0,4.0,4.0,N/A,N/A,N/A
"NON STOP : Entertainment,Comfort,Fun and Luxury - REALLY??",LenBren UK,New Delhi - London,"We prebooked our flight 11 months in advance. However, the checking- in service at Delhi was appalling, having a pre booked seat meant nothing.The cleanliness of the interior of the aircraft was very poor, the onboard entertainment was non existent as it had broken down on both journeys. If you were looking for the smallest morsel of luxury ie a blanket you would never find it. On a positive note, the flight crew were okay.",International,2.0,January 2020,13 February 2020,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0
Travel to Singapore via New Delhi,sanjay s,Mumbai - Singapore,The airline staff at Delhi was very helpful in making us go through the immigration on the Delhi Airport. They ensured that we do not miss our connection.,Southeast Asia,3.0,December 2019,13 February 2020,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
Air India super flying carpet,Joe E,New Delhi - London,"Superb service from the excellent cabin crew
Seats very comfortable-lie flat-slept for 5 hrs through flight
Great choice of menu-very tasty food and good selection of wines",International,5.0,February 2020,13 February 2020,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
